1993-04-06 00:00:00,15.125
1993-04-09 00:00:00,15.012
1993-04-14 00:00:00,14.898
1993-05-06 00:00:00,14.828
1993-05-19 00:00:00,14.932
1993-05-20 00:00:00,15.026
1993-06-01 00:00:00,14.976
1993-07-01 00:00:00,15.132
1993-07-23 00:00:00,15.226
1993-08-02 00:00:00,15.403
1993-08-05 00:00:00,15.616
1993-08-09 00:00:00,15.821
1993-08-11 00:00:00,16.039
1993-08-23 00:00:00,16.468
1993-08-31 00:00:00,16.854
1993-09-23 00:00:00,17.369
1993-10-13 00:00:00,17.799
1993-10-14 00:00:00,18.186
1993-10-15 00:00:00,18.534
1993-10-18 00:00:00,18.848
1993-10-19 00:00:00,19.13
1993-11-11 00:00:00,19.317
1993-11-12 00:00:00,19.485
1993-11-15 00:00:00,19.637
1993-11-29 00:00:00,19.873
1993-11-30 00:00:00,20.086
1993-12-14 00:00:00,20.61
1993-12-15 00:00:00,21.082
1993-12-16 00:00:00,21.507
1993-12-17 00:00:00,21.889
1993-12-20 00:00:00,22.233
1993-12-21 00:00:00,22.543
1993-12-22 00:00:00,22.822
1993-12-23 00:00:00,23.073
1993-12-27 00:00:00,23.165
1993-12-28 00:00:00,23.249
1993-12-29 00:00:00,23.324
1993-12-30 00:00:00,23.392
1993-12-31 00:00:00,23.452
1994-01-21 00:00:00,23.374
1994-01-26 00:00:00,23.377
1994-03-10 00:00:00,23.706
1994-03-14 00:00:00,23.802
1994-03-15 00:00:00,23.889
1994-03-16 00:00:00,23.967
1994-04-01 00:00:00,24.238
1994-04-11 00:00:00,24.447
1994-04-14 00:00:00,24.669
1994-04-20 00:00:00,24.889
1994-05-12 00:00:00,24.9
1994-05-25 00:00:00,24.543
1994-06-21 00:00:00,24.389
1994-08-15 00:00:00,24.317
1994-08-22 00:00:00,24.285
1994-08-23 00:00:00,24.257
1994-08-26 00:00:00,24.164
1994-08-30 00:00:00,24.115
1994-09-09 00:00:00,24.036
1994-09-26 00:00:00,23.966
1994-10-13 00:00:00,23.902
1994-11-01 00:00:00,23.712
1994-11-02 00:00:00,23.541
1994-11-04 00:00:00,23.354
1994-11-18 00:00:00,23.185
1994-11-28 00:00:00,23.034
1994-12-26 00:00:00,22.897
1994-12-27 00:00:00,22.775
1994-12-28 00:00:00,22.664
1994-12-29 00:00:00,22.565
1994-12-30 00:00:00,22.475
